,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres,Genre_NR,Genre
6858,tm148976,MOVIE,2014,80,8,3953.0,"6,34","7,6","documentation, sport",genres.2,sport
6859,tm171929,MOVIE,2013,100,"7,3",1518.0,"5,747","7,3","documentation, sport",genres.2,sport
6860,ts88394,SHOW,2014,28,"8,6",442.0,"1,71","6,3","documentation, family",genres.2,family
6861,tm149578,MOVIE,2014,94,"7,9",1950.0,"6,267","7,5","documentation, drama",genres.2,drama
6862,tm235553,MOVIE,2014,84,5,1057.0,"2,59","5,6","documentation, european",genres.2,european
6863,tm153055,MOVIE,2014,93,"6,9",2579.0,"3,769","6,3","documentation, family",genres.2,family
6864,tm157609,MOVIE,2014,69,"7,4",492.0,"1,902","8,8","documentation, european",genres.2,european
6865,tm151860,MOVIE,2014,75,"7,9",13308.0,"8,3",7,"documentation, action",genres.2,action
6866,tm185736,MOVIE,2013,85,"6,4",466.0,"3,188","6,6","documentation, music",genres.2,music
6867,tm460055,MOVIE,2013,62,"7,3",74.0,"2,699","6,3","documentation, war",genres.2,war
6868,tm147405,MOVIE,2014,88,"7,1",873.0,"3,108",6,"documentation, war",genres.2,war
6869,ts52922,SHOW,2016,46,9,5761.0,"5,463","8,1","documentation, history",genres.2,history
6870,ts41948,SHOW,2016,48,"8,4",5772.0,"5,002","7,8","documentation, music",genres.2,music
6871,ts78325,SHOW,2015,122,8,2354.0,"5,024","7,3","documentation, music",genres.2,music
6872,ts42090,SHOW,2016,55,"8,4",6789.0,"16,641","7,3","documentation, sport",genres.2,sport
6873,tm253080,MOVIE,2016,105,"5,7",3972.0,"19,275","5,6","documentation, european",genres.2,european
6874,tm232954,MOVIE,2016,95,"7,2",6586.0,"8,819","7,2","documentation, crime",genres.2,crime
6875,tm245297,MOVIE,2016,90,"7,8",2173.0,"4,71","7,6","documentation, music",genres.2,music
6876,ts38812,SHOW,2016,43,"7,1",299.0,"2,313",8,"documentation, reality",genres.2,reality
6877,tm243931,MOVIE,2016,98,"7,6",934.0,"1,706","7,7","documentation, family",genres.2,family
6878,tm270555,MOVIE,2016,112,"7,9",3243.0,"7,433","7,6","documentation, european",genres.2,european
6879,tm327551,MOVIE,2016,86,"7,7",279.0,"2,526","7,1","documentation, european",genres.2,european
6880,tm290157,MOVIE,2016,91,"6,8",75.0,"1,4","7,5","documentation, sport",genres.2,sport
6881,tm363103,MOVIE,2017,72,"6,6",2176.0,"4,983","6,5","documentation, history",genres.2,history
6882,ts86169,SHOW,2018,47,"7,3",5883.0,"7,434",7,"documentation, crime",genres.2,crime
6883,ts86296,SHOW,2018,41,"8,1",7943.0,"3,481",8,"documentation, sport",genres.2,sport
6884,tm411415,MOVIE,2018,94,"7,9",1285.0,"4,268","7,7","documentation, music",genres.2,music
6885,tm307612,MOVIE,2017,107,"6,4",3849.0,"5,146","6,3","documentation, crime",genres.2,crime
6886,ts75477,SHOW,2017,43,"7,5",5340.0,"8,084","7,4","documentation, crime",genres.2,crime
6887,ts84645,SHOW,2018,55,"8,2",1687.0,"8,526","8,7","documentation, war",genres.2,war
6888,tm438502,MOVIE,2017,86,"7,4",1593.0,"5,257",7,"documentation, european",genres.2,european
6889,tm445735,MOVIE,2018,153,"8,5",2178.0,"5,263",8,"documentation, music",genres.2,music
6890,tm445899,MOVIE,2018,104,"7,9",4082.0,"6,423","7,6","documentation, european",genres.2,european
6891,tm448122,MOVIE,2018,125,"8,3",5293.0,"11,864","8,2","documentation, music",genres.2,music
6892,ts80313,SHOW,2018,61,"8,1",1759.0,"4,283","8,3","documentation, drama",genres.2,drama
6893,ts57196,SHOW,2017,54,"7,6",3380.0,"6,909","7,5","documentation, european",genres.2,european
6894,tm437631,MOVIE,2018,49,"7,1",1786.0,"7,887","7,4","documentation, reality",genres.2,reality
6895,ts80059,SHOW,2017,55,"7,2",4003.0,"3,824","6,9","documentation, european",genres.2,european
6896,ts85202,SHOW,2018,25,"8,1",415.0,"3,041","8,3","documentation, family",genres.2,family
6897,ts95274,SHOW,2017,54,"7,3",852.0,"3,331","6,7","documentation, history",genres.2,history
6898,ts82867,SHOW,2018,45,"6,7",389.0,"0,992",6,"documentation, sport",genres.2,sport
6899,tm372917,MOVIE,2018,96,"6,4",2240.0,"7,29","7,3","documentation, european",genres.2,european
6900,tm352033,MOVIE,2018,90,7,525.0,"1,784","6,6","documentation, european",genres.2,european
6901,tm314295,MOVIE,2017,95,"6,5",4092.0,"7,95","6,1","documentation, european",genres.2,european
6902,tm320489,MOVIE,2017,95,"5,9",4483.0,"7,65","6,7","documentation, european",genres.2,european
6903,tm441060,MOVIE,2018,58,"7,1",1463.0,"3,029","6,8","documentation, music",genres.2,music
6904,tm357272,MOVIE,2017,108,"7,5",448.0,"7,098","7,4","documentation, music",genres.2,music
6905,ts85183,SHOW,2018,40,"5,6",448.0,"2,334","6,8","documentation, reality",genres.2,reality
6906,tm324278,MOVIE,2018,70,"7,1",2126.0,"4,392","7,2","documentation, music",genres.2,music
6907,ts75887,SHOW,2017,58,"7,4",206.0,"1,817",6,"documentation, european",genres.2,european
6908,tm344995,MOVIE,2017,47,"6,5",642.0,"1,981","6,5","documentation, history",genres.2,history
6909,ts83925,SHOW,2018,43,"6,3",350.0,"0,789","7,6","documentation, sport",genres.2,sport
6910,tm430057,MOVIE,2018,90,"4,8",162.0,"2,08","5,3","documentation, european",genres.2,european
6911,tm412515,MOVIE,2017,69,"5,6",385.0,"2,029","5,8","documentation, european",genres.2,european
6912,tm307383,MOVIE,2017,94,"7,1",219.0,"1,03","6,3","documentation, european",genres.2,european
6913,tm431169,MOVIE,2018,97,"7,2",465.0,"2,399","6,3","documentation, sport",genres.2,sport
6914,tm459024,MOVIE,2017,66,"6,3",211.0,"1,4",6,"documentation, european",genres.2,european
6915,tm466084,MOVIE,2018,93,"6,8",43.0,"0,973","9,3","documentation, european",genres.2,european
6916,tm368448,MOVIE,2017,90,"5,9",86.0,"1,066","6,5","documentation, european",genres.2,european
6917,tm348281,MOVIE,2017,109,7,887.0,"3,191","7,2","documentation, drama",genres.2,drama
6918,ts88613,SHOW,2019,38,"8,6",36661.0,"40,216","8,4","documentation, sport",genres.2,sport
6919,tm845496,MOVIE,2020,108,"7,7",7264.0,"12,886","7,3","documentation, history",genres.2,history
6920,tm450262,MOVIE,2019,85,"7,7",5447.0,"10,652","7,6","documentation, european",genres.2,european
6921,tm446609,MOVIE,2019,114,"7,1",22838.0,"18,974","6,8","documentation, history",genres.2,history
6922,tm845484,MOVIE,2020,89,"7,4",6390.0,"7,373","7,4","documentation, drama",genres.2,drama
6923,ts251782,SHOW,2020,42,"7,4",7733.0,"14,827","7,7","documentation, history",genres.2,history
6924,tm845549,MOVIE,2020,82,"7,5",802.0,"5,188","7,9","documentation, drama",genres.2,drama
6925,ts252856,SHOW,2020,45,"7,8",6778.0,"18,289","7,2","documentation, history",genres.2,history
6926,ts254592,SHOW,2020,27,"7,4",758.0,"3,099",8,"documentation, music",genres.2,music
6927,tm845415,MOVIE,2020,85,"7,4",19151.0,"19,363","7,9","documentation, music",genres.2,music
6928,tm446625,MOVIE,2019,115,"7,4",1771.0,"7,782","7,3","documentation, music",genres.2,music
6929,tm948128,MOVIE,2020,100,"7,1",1867.0,"6,316","7,1","documentation, history",genres.2,history
6930,ts251617,SHOW,2020,44,"7,5",1704.0,"2,839",8,"documentation, comedy",genres.2,comedy
6931,ts189405,SHOW,2019,50,"7,6",1671.0,"2,579","7,6","documentation, crime",genres.2,crime
6932,tm877456,MOVIE,2020,89,"7,4",228.0,"4,76","6,6","documentation, history",genres.2,history
6933,ts113637,SHOW,2019,61,"7,1",2127.0,"7,887","7,4","documentation, crime",genres.2,crime
6934,tm887450,MOVIE,2020,96,7,4111.0,"6,085",7,"documentation, crime",genres.2,crime
6935,tm430171,MOVIE,2019,105,"7,1",1678.0,"4,033","6,2","documentation, history",genres.2,history
6936,tm469400,MOVIE,2019,76,"7,7",1516.0,"4,22","7,1","documentation, drama",genres.2,drama
6937,tm458127,MOVIE,2019,107,"7,7",1541.0,"4,784","7,2","documentation, thriller",genres.2,thriller
6938,tm881859,MOVIE,2020,83,"7,8",4334.0,"11,128","7,4","documentation, drama",genres.2,drama
6939,ts254600,SHOW,2020,44,"7,4",1360.0,"12,259","6,8","documentation, sport",genres.2,sport
6940,ts237104,SHOW,2020,22,"6,8",4031.0,"8,161","7,2","documentation, history",genres.2,history
6941,tm855483,MOVIE,2020,85,"6,8",7578.0,"14,485","6,8","documentation, comedy",genres.2,comedy
6942,tm457856,MOVIE,2019,74,"7,2",2231.0,"5,312","6,9","documentation, music",genres.2,music
6943,tm470836,MOVIE,2019,81,"7,8",1923.0,"9,166","7,5","documentation, music",genres.2,music
6944,tm472411,MOVIE,2019,108,"6,6",1146.0,"6,579",7,"documentation, history",genres.2,history
6945,tm446581,MOVIE,2019,121,"7,2",14605.0,"8,001","7,8","documentation, history",genres.2,history
6946,ts226588,SHOW,2020,37,"5,7",3958.0,"4,073","6,5","documentation, reality",genres.2,reality
6947,ts90995,SHOW,2019,178,"7,5",514.0,"2,227","8,7","documentation, history",genres.2,history
6948,tm376739,MOVIE,2019,99,"7,4",705.0,"4,481","7,9","documentation, sport",genres.2,sport
6949,tm470560,MOVIE,2019,92,"7,1",4571.0,"9,292",7,"documentation, history",genres.2,history
6950,tm493175,MOVIE,2019,91,"7,5",1692.0,"7,756","7,5","documentation, music",genres.2,music
6951,ts236051,SHOW,2020,31,"7,4",756.0,"3,95","7,1","documentation, sport",genres.2,sport
6952,ts269501,SHOW,2020,50,"7,6",1215.0,"13,537","7,6","documentation, music",genres.2,music
6953,ts223948,SHOW,2020,33,"2,5",3306.0,"3,545","3,5","documentation, reality",genres.2,reality
6954,ts250920,SHOW,2020,29,7,841.0,"2,721","6,4","documentation, sport",genres.2,sport
6955,tm470597,MOVIE,2019,89,7,536.0,"3,716","6,8","documentation, sport",genres.2,sport
6956,tm454861,MOVIE,2019,89,"7,2",102.0,"3,074","6,6","documentation, history",genres.2,history
6957,tm919106,MOVIE,2020,105,"8,1",1659.0,"12,634","8,2","documentation, sport",genres.2,sport
6958,ts233530,SHOW,2020,59,"6,9",724.0,"2,496",8,"documentation, reality",genres.2,reality
6959,ts217719,SHOW,2019,0,"7,4",614.0,"3,31","8,3","documentation, sport",genres.2,sport
6960,tm857397,MOVIE,2020,92,"6,9",1854.0,"7,754","7,2","documentation, sport",genres.2,sport
6961,ts256606,SHOW,2020,55,"7,4",2039.0,"5,972","7,1","documentation, crime",genres.2,crime
6962,ts101042,SHOW,2019,56,"7,1",140.0,"5,066","6,9","documentation, war",genres.2,war
6963,tm470378,MOVIE,2019,48,7,2691.0,"7,171","6,9","documentation, music",genres.2,music
6964,tm931330,MOVIE,2020,79,"7,5",6319.0,"12,662","8,4","documentation, music",genres.2,music
6965,ts269157,SHOW,2020,49,7,2298.0,"3,169","7,3","documentation, crime",genres.2,crime
6966,tm945168,MOVIE,2020,113,"7,2",6189.0,"19,701","7,4","documentation, history",genres.2,history
6967,tm474695,MOVIE,2019,87,"6,8",336.0,"2,891","7,7","documentation, european",genres.2,european
6968,tm814894,MOVIE,2019,105,"6,8",535.0,"2,353","6,9","documentation, music",genres.2,music
6969,ts87489,SHOW,2019,26,"6,9",1249.0,"2,457","7,1","documentation, comedy",genres.2,comedy
6970,tm675171,MOVIE,2019,118,"7,4",1341.0,"9,366","6,8","documentation, music",genres.2,music
6971,tm938466,MOVIE,2020,60,"5,2",445.0,"3,678","4,4","documentation, european",genres.2,european
6972,ts104516,SHOW,2019,52,"5,4",47.0,,,"documentation, reality",genres.2,reality
6973,tm946927,MOVIE,2020,80,7,339.0,"4,549","7,8","documentation, family",genres.2,family
6974,ts88608,SHOW,2019,38,"7,2",699.0,"1,4",9,"documentation, sport",genres.2,sport
6975,tm977782,MOVIE,2020,87,"7,1",316.0,"6,107","7,9","documentation, music",genres.2,music
6976,tm943808,MOVIE,2020,94,"7,1",650.0,"2,258","8,1","documentation, sport",genres.2,sport
6977,tm452900,MOVIE,2019,64,"7,2",771.0,"3,158","7,7","documentation, drama",genres.2,drama
6978,tm464212,MOVIE,2019,60,"6,5",1128.0,"4,756","7,1","documentation, sport",genres.2,sport
6979,tm907872,MOVIE,2020,94,"8,8",1036.0,"2,437",,"documentation, music",genres.2,music
6980,ts88146,SHOW,2019,0,"7,3",570.0,"1,4",6,"documentation, comedy",genres.2,comedy
6981,tm918894,MOVIE,2020,94,"6,4",3120.0,"7,002","6,5","documentation, sport",genres.2,sport
6982,tm507191,MOVIE,2019,112,"6,7",122.0,"3,91",8,"documentation, music",genres.2,music
6983,tm817542,MOVIE,2019,141,"8,3",81.0,"3,202",8,"documentation, music",genres.2,music
6984,ts230973,SHOW,2019,31,"7,7",42.0,"2,055","9,5","documentation, music",genres.2,music
6985,tm437379,MOVIE,2019,74,"6,5",108.0,"2,38",6,"documentation, european",genres.2,european
6986,tm837843,MOVIE,2019,126,"6,6",170.0,"3,923","5,6","documentation, drama",genres.2,drama
6987,tm832684,MOVIE,2019,64,7,170.0,"4,22","5,8","documentation, music",genres.2,music
6988,tm937044,MOVIE,2020,100,"6,7",118.0,"4,684","7,1","documentation, music",genres.2,music
6989,ts268648,SHOW,2020,29,"6,8",398.0,"5,792","5,5","documentation, music",genres.2,music
6990,tm540277,MOVIE,2020,83,"6,4",299.0,"3,655","6,7","documentation, music",genres.2,music
6991,tm901961,MOVIE,2020,85,"5,9",52.0,,,"documentation, music",genres.2,music
6992,ts346959,SHOW,2022,44,7,958.0,"16,052","6,3","documentation, history",genres.2,history
6993,ts311989,SHOW,2022,93,"8,1",7269.0,"6,492",7,"documentation, music",genres.2,music
6994,tm1119272,MOVIE,2021,101,"7,8",22858.0,"23,898","7,5","documentation, sport",genres.2,sport
6995,ts314594,SHOW,2021,40,"7,1",2908.0,"22,866","6,9","documentation, crime",genres.2,crime
6996,tm1104532,MOVIE,2021,93,"6,4",6612.0,"10,209","7,2","documentation, music",genres.2,music
6997,tm1082974,MOVIE,2021,81,"6,8",1654.0,"4,549","7,1","documentation, music",genres.2,music
6998,ts320302,SHOW,2022,55,"6,6",2907.0,"43,212","7,4","documentation, sport",genres.2,sport
6999,tm983668,MOVIE,2021,90,"6,7",2303.0,"13,294","7,1","documentation, drama",genres.2,drama
7000,ts29800,SHOW,2021,54,"6,1",1991.0,"0,6","6,9","documentation, reality",genres.2,reality
7001,tm1093287,MOVIE,2021,86,"6,9",1572.0,"5,817",6,"documentation, action",genres.2,action
7002,ts283676,SHOW,2021,60,"8,3",2429.0,"6,768","7,7","documentation, sport",genres.2,sport
7003,ts269493,SHOW,2021,22,"8,4",1540.0,"5,733","7,8","documentation, animation",genres.2,animation
7004,tm991351,MOVIE,2021,108,7,4169.0,"38,893","7,5","documentation, sport",genres.2,sport
7005,tm1077013,MOVIE,2021,84,"6,3",3123.0,"8,538","6,2","documentation, crime",genres.2,crime
7006,tm1092892,MOVIE,2021,97,"7,5",1145.0,"17,877","7,6","documentation, drama",genres.2,drama
7007,ts330132,SHOW,2022,52,"6,9",459.0,"3,827","6,5","documentation, crime",genres.2,crime
7008,ts292662,SHOW,2022,35,7,94.0,"1,92",7,"documentation, music",genres.2,music
7009,tm1030283,MOVIE,2021,83,"5,6",4057.0,"12,754","6,2","documentation, crime",genres.2,crime
7010,tm1185568,MOVIE,2022,102,"6,1",144.0,"92,686",7,"documentation, crime",genres.2,crime
7011,ts288065,SHOW,2021,37,"6,2",1287.0,"1,4","7,5","documentation, sport",genres.2,sport
7012,tm1091155,MOVIE,2021,79,"7,6",2400.0,"6,926",8,"documentation, sport",genres.2,sport
7013,ts297763,SHOW,2021,44,"6,8",1009.0,"11,334",7,"documentation, crime",genres.2,crime
7014,ts289757,SHOW,2021,52,"7,2",934.0,"2,376",7,"documentation, crime",genres.2,crime
7015,ts287741,SHOW,2021,25,"6,2",603.0,"1,4","7,7","documentation, reality",genres.2,reality
7016,ts293346,SHOW,2022,47,"5,9",402.0,"4,274","5,7","documentation, sport",genres.2,sport
7017,tm1082515,MOVIE,2021,69,"6,4",2384.0,"6,613","6,6","documentation, sport",genres.2,sport
7018,tm1118234,MOVIE,2021,105,"6,3",568.0,"14,637","6,8","documentation, crime",genres.2,crime
7019,tm1119172,MOVIE,2021,59,"7,1",743.0,"32,746","7,7","documentation, family",genres.2,family
7020,ts282876,SHOW,2021,38,"6,9",658.0,"1,785",8,"documentation, crime",genres.2,crime
7021,ts331449,SHOW,2022,61,"6,3",193.0,"6,837",5,"documentation, crime",genres.2,crime
7022,ts272092,SHOW,2021,35,"6,5",886.0,"1,4","7,1","documentation, reality",genres.2,reality
7023,tm1033803,MOVIE,2021,58,"4,2",1327.0,"6,116","6,1","documentation, crime",genres.2,crime
7024,tm988879,MOVIE,2021,98,"6,8",1364.0,"9,503","7,2","documentation, sport",genres.2,sport
7025,tm1068692,MOVIE,2021,99,"7,5",43.0,"1,676","9,8","documentation, music",genres.2,music
7026,ts308053,SHOW,2021,41,"6,6",205.0,"1,81",7,"documentation, reality",genres.2,reality
7027,tm1033635,MOVIE,2021,96,"5,8",195.0,"15,497","7,2","documentation, sport",genres.2,sport
7028,tm1076198,MOVIE,2021,61,"7,1",722.0,"5,328","7,9","documentation, sport",genres.2,sport
7029,ts270616,SHOW,2021,47,"6,5",156.0,"4,095","8,7","documentation, sport",genres.2,sport
7030,tm1146635,MOVIE,2021,89,"7,1",15.0,"1,901",7,"documentation, music",genres.2,music
7031,tm1046969,MOVIE,2021,72,"2,3",153.0,"1,814",,"documentation, music",genres.2,music
7032,tm127384,MOVIE,1975,91,"8,2",530877.0,"18,216","7,8","comedy, fantasy",genres.2,fantasy
7033,ts22164,SHOW,1969,30,"8,8",72895.0,"12,919","8,3","comedy, european",genres.2,european
7034,tm117580,MOVIE,1986,84,"6,7",14277.0,"6,212","6,7","comedy, romance",genres.2,romance
7035,ts23753,SHOW,1989,24,"6,4",2866.0,"7,506","6,3","comedy, family",genres.2,family
7036,tm106462,MOVIE,1996,92,7,217534.0,"16,583","6,6","comedy, sport",genres.2,sport
7037,tm19494,MOVIE,2000,118,"6,6",64087.0,"13,465","6,6","comedy, sport",genres.2,sport
7038,tm184205,MOVIE,1993,95,"5,6",60779.0,"24,079","5,8","comedy, family",genres.2,family
7039,ts20573,SHOW,2006,25,"8,5",147409.0,"27,917","8,1","comedy, european",genres.2,european
7040,ts12724,SHOW,2006,25,"8,3",121514.0,"34,689","7,4","comedy, sport",genres.2,sport
7041,tm34310,MOVIE,2001,90,"6,5",260975.0,"19,411","6,2","comedy, european",genres.2,european
7042,ts17942,SHOW,2003,21,"8,8",62140.0,"13,557","8,1","comedy, music",genres.2,music
7043,ts22267,SHOW,2001,25,"8,6",41791.0,"26,26",8,"comedy, crime",genres.2,crime
7044,tm22294,MOVIE,2006,93,5,27797.0,"13,817","5,5","comedy, family",genres.2,family
7045,tm111600,MOVIE,2002,84,"5,1",58516.0,"11,061","5,5","comedy, romance",genres.2,romance
7046,tm24088,MOVIE,2006,83,"5,1",120188.0,"45,906","5,5","comedy, horror",genres.2,horror
7047,tm177068,MOVIE,2005,90,"6,1",143998.0,"15,505","6,2","comedy, crime",genres.2,crime
7048,ts24028,SHOW,2002,29,"8,9",7539.0,"5,171","8,3","comedy, european",genres.2,european
7049,tm81270,MOVIE,2004,101,"6,1",145981.0,"14,252","5,8","comedy, crime",genres.2,crime
7050,ts12815,SHOW,2009,25,"6,3",12046.0,"65,327","8,8","comedy, family",genres.2,family
7051,tm78767,MOVIE,2007,115,"5,9",146625.0,"46,06",6,"comedy, romance",genres.2,romance
7052,tm147211,MOVIE,2009,94,"6,2",131564.0,"17,344",6,"comedy, war",genres.2,war
7053,tm86189,MOVIE,2007,101,"5,6",89755.0,"23,64","5,9","comedy, romance",genres.2,romance
7054,tm86995,MOVIE,2004,99,"5,4",49090.0,"13,399","6,1","comedy, family",genres.2,family
7055,tm22636,MOVIE,2006,95,"7,1",12831.0,"8,687","6,7","comedy, crime",genres.2,crime
7056,tm138497,MOVIE,2009,101,"7,3",7451.0,"5,588","6,8","comedy, crime",genres.2,crime
7057,tm22540,MOVIE,2006,155,"7,1",22505.0,"6,023","6,4","comedy, crime",genres.2,crime
7058,tm47325,MOVIE,2008,94,"5,4",2482.0,"6,269","5,1","comedy, european",genres.2,european
7059,tm31335,MOVIE,2008,135,"5,1",7884.0,"3,325","4,9","comedy, crime",genres.2,crime
7060,tm21956,MOVIE,2006,127,"5,2",664.0,"1,209","5,6","comedy, thriller",genres.2,thriller
7061,ts20564,SHOW,2011,21,"7,7",216209.0,"65,381","7,3","comedy, romance",genres.2,romance
7062,ts21806,SHOW,2011,21,"7,8",37778.0,"19,134","7,1","comedy, romance",genres.2,romance
7063,tm178323,MOVIE,2011,91,"3,3",83727.0,"43,997","4,3","comedy, horror",genres.2,horror
7064,tm176128,MOVIE,2011,115,"6,5",1756.0,"6,187","6,6","comedy, romance",genres.2,romance
7065,tm53395,MOVIE,2012,81,2,2625.0,"6,233","5,6","comedy, family",genres.2,family
7066,tm42306,MOVIE,2012,146,"4,3",1871.0,"2,265","5,1","comedy, romance",genres.2,romance
7067,ts99814,SHOW,2011,0,"8,2",677.0,,,"comedy, animation",genres.2,animation
7068,tm224577,MOVIE,2012,111,"6,4",170.0,"1,777",5,"comedy, romance",genres.2,romance
7069,tm178712,MOVIE,2013,86,"3,5",70814.0,"72,044","4,8","comedy, horror",genres.2,horror
7070,ts35570,SHOW,2014,24,"8,1",19259.0,"14,348","7,5","comedy, european",genres.2,european
7071,tm178211,MOVIE,2013,94,"5,8",18793.0,"15,068","5,7","comedy, crime",genres.2,crime
7072,ts20883,SHOW,2014,23,"5,1",2551.0,"43,714","7,5","comedy, family",genres.2,family
7073,tm158980,MOVIE,2014,130,"6,5",8330.0,"5,228","6,8","comedy, romance",genres.2,romance
7074,tm148457,MOVIE,2014,141,"6,8",14916.0,"6,095","6,7","comedy, romance",genres.2,romance
7075,tm159819,MOVIE,2014,115,"6,4",584.0,"2,244","7,5","comedy, romance",genres.2,romance
7076,ts20238,SHOW,2014,45,"7,3",424.0,"5,461",9,"comedy, romance",genres.2,romance
7077,tm681614,MOVIE,2013,71,"2,9",74.0,,,"comedy, horror",genres.2,horror
7078,tm150962,MOVIE,2014,120,"5,7",354.0,"1,118","6,3","comedy, romance",genres.2,romance
7079,ts107543,SHOW,2014,26,"6,9",17.0,,,"comedy, romance",genres.2,romance
7080,ts42170,SHOW,2016,30,"7,7",18546.0,"6,846","7,3","comedy, european",genres.2,european
7081,ts36983,SHOW,2016,27,"6,7",27148.0,"33,47","7,6","comedy, family",genres.2,family
7082,tm233317,MOVIE,2016,90,"6,1",7985.0,"10,761","6,2","comedy, family",genres.2,family
7083,ts37944,SHOW,2015,27,"7,7",3461.0,"9,908","7,6","comedy, european",genres.2,european
7084,tm270504,MOVIE,2016,89,"6,3",12474.0,"11,533","6,2","comedy, thriller",genres.2,thriller
7085,tm138792,MOVIE,2015,105,"5,4",7073.0,"7,885","5,1","comedy, romance",genres.2,romance
7086,tm228242,MOVIE,2015,56,"5,5",15428.0,"6,405","5,3","comedy, music",genres.2,music
7087,tm246056,MOVIE,2016,62,"7,3",899.0,"3,59","7,5","comedy, music",genres.2,music
