,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,countries,Country_NR,Country
11278,tm834653,MOVIE,2019,97,"5,9",375.0,"2,567",,"EG, SA",production_countries.2, SA
11279,tm474405,MOVIE,2019,107,"6,2",172.0,"0,776",4,"PH, JP",production_countries.2, JP
11280,tm1014947,MOVIE,2022,102,"6,5",18057.0,"190,822","6,8","DK, IS",production_countries.2, IS
11281,tm1019177,MOVIE,2021,104,"5,4",7434.0,"23,892","5,6","CH, DE",production_countries.2, DE
11282,tm1087461,MOVIE,2021,87,5,10906.0,"505,736","6,3","GB, SE",production_countries.2, SE
11283,tm1027081,MOVIE,2021,121,"6,1",44006.0,"65,137","7,1","GB, DE",production_countries.2, DE
11284,tm897466,MOVIE,2021,95,"7,5",4458.0,"8,735","7,9","FR, LU",production_countries.2, LU
11285,tm981945,MOVIE,2021,110,"6,6",16302.0,"32,963","7,5","GB, CA",production_countries.2, CA
11286,tm1038327,MOVIE,2021,109,"5,6",25253.0,"79,676","6,3","BR, IT",production_countries.2, IT
11287,tm1087160,MOVIE,2021,93,"5,4",1682.0,"37,39","5,9","CL, PE",production_countries.2, PE
11288,tm1164962,MOVIE,2022,95,"5,8",3704.0,"493,927",6,"FR, BE",production_countries.2, BE
11289,tm1177856,MOVIE,2022,96,"5,7",2125.0,"301,796","6,7","PE, ES",production_countries.2, ES
11290,tm1131061,MOVIE,2021,84,"7,7",2146.0,"166,39","7,6","CA, GB",production_countries.2, GB
11291,ts239188,SHOW,2021,44,"5,7",2302.0,"10,995","7,7","AT, DE",production_countries.2, DE
11292,tm1029256,MOVIE,2021,106,7,10748.0,"62,323","6,8","NL, BE",production_countries.2, BE
11293,tm1077201,MOVIE,2021,126,"6,3",6699.0,"28,991",6,"BE, FR",production_countries.2, FR
11294,tm1022893,MOVIE,2021,117,"4,7",2079.0,"169,642","6,4","NZ, HK",production_countries.2, HK
11295,tm1000037,MOVIE,2021,126,"5,4",889.0,"16,368","5,3","CZ, DE",production_countries.2, DE
11296,ts287853,SHOW,2021,45,"5,1",293.0,"2,967","6,9","BE, LU",production_countries.2, LU
11297,tm1002869,MOVIE,2021,31,"6,2",69.0,"4,603","8,8","GB, IT",production_countries.2, IT
11298,tm1150800,MOVIE,2022,106,"5,5",356.0,"3,077","6,8","CA, ZA",production_countries.2, ZA
11299,tm980657,MOVIE,2021,130,"6,6",2676.0,"6,269","7,2","CN, TW",production_countries.2, TW
11300,tm1063013,MOVIE,2021,108,"5,5",3385.0,"37,828",6,"RO, SE",production_countries.2, SE
11301,ts283614,SHOW,2021,33,"5,3",572.0,"38,749","7,4","FR, IT",production_countries.2, IT
11302,tm1161223,MOVIE,2022,12,"6,9",,"5,091","5,9","IE, GB",production_countries.2, GB
11303,tm975741,MOVIE,2021,72,"6,5",126.0,"2,825","5,7","CN, GB",production_countries.2, GB
11304,tm919869,MOVIE,2021,111,6,3095.0,"5,162","5,8","DE, FR",production_countries.2, FR
11305,tm1036542,MOVIE,2021,32,,,"2,464","7,8","HU, CA",production_countries.2, CA
11306,tm462311,MOVIE,2022,89,"5,6",938.0,"27,541",7,"BE, DE",production_countries.2, DE
11307,tm1120766,MOVIE,2021,84,7,493.0,"5,362","7,1","FR, BE",production_countries.2, BE
11308,tm856634,MOVIE,2021,158,6,11596.0,"12,484","6,4","GB, IN",production_countries.2, IN
11309,tm1091956,MOVIE,2021,101,"4,9",133.0,"1,509","6,7","PH, FO",production_countries.2, FO
11310,tm1080697,MOVIE,2021,99,"5,7",118.0,"2,535",9,"TZ, GB",production_countries.2, GB
11311,tm996479,MOVIE,2021,106,"4,5",758.0,"1,658","5,3","IN, GB",production_countries.2, GB
11312,tm1045018,MOVIE,2021,88,"6,5",32.0,"0,709",,"NG, CA",production_countries.2, CA
11313,tm44204,MOVIE,1961,158,"7,5",50150.0,"15,405","7,4","US, GB",production_countries.2, GB
11314,tm180542,MOVIE,1984,229,"8,3",342335.0,"21,322","8,4","US, IT",production_countries.2, IT
11315,tm11556,MOVIE,1995,107,"6,5",92224.0,"17,543","6,5","US, JP",production_countries.2, JP
11316,ts22176,SHOW,1997,44,"8,4",90196.0,"167,57","8,2","US, CA",production_countries.2, CA
11317,ts22193,SHOW,1994,26,"7,8",9708.0,"30,176","7,9","US, CA",production_countries.2, CA
11318,tm44402,MOVIE,1999,127,"7,3",180532.0,"17,613","7,5","US, DE",production_countries.2, DE
11319,tm189433,MOVIE,1993,112,6,75244.0,"31,688","6,2","US, FR",production_countries.2, FR
11320,tm1822,MOVIE,1994,93,"4,5",9208.0,"9,773","5,5","US, JP",production_countries.2, JP
11321,tm10739,MOVIE,1995,97,"5,6",71062.0,"11,747","5,7","US, CA",production_countries.2, CA
11322,tm8446,MOVIE,1991,88,6,55499.0,"16,459","6,1","US, HK",production_countries.2, HK
11323,tm61103,MOVIE,1999,116,"6,4",58726.0,"11,976","6,4","US, DE",production_countries.2, DE
11324,tm191431,MOVIE,1997,93,"4,7",34127.0,"12,697","5,1","US, HK",production_countries.2, HK
11325,tm57169,MOVIE,1998,58,"7,8",1092.0,"3,291","6,9","US, GB",production_countries.2, GB
11326,ts19036,SHOW,2001,24,"7,2",38046.0,"151,92","7,7","US, CA",production_countries.2, CA
11327,tm34310,MOVIE,2001,90,"6,5",260975.0,"19,411","6,2","US, DE",production_countries.2, DE
11328,tm29737,MOVIE,2008,92,7,228799.0,"58,435","6,6","US, DE",production_countries.2, DE
11329,tm84613,MOVIE,2007,117,"6,7",128190.0,"11,48","6,7","US, GB",production_countries.2, GB
11330,tm32919,MOVIE,2006,143,8,536858.0,"40,209","7,5","US, DE",production_countries.2, DE
11331,tm159310,MOVIE,2005,130,"7,3",143670.0,"26,022","7,5","US, DE",production_countries.2, DE
11332,tm167516,MOVIE,2005,101,"5,5",60693.0,"18,681","6,2","US, DE",production_countries.2, DE
11333,ts31263,SHOW,2001,52,"7,6",1104.0,"4,376","7,8","US, BE",production_countries.2, BE
11334,tm82442,MOVIE,2007,87,"6,2",64062.0,"22,181","6,1","US, HK",production_countries.2, HK
11335,ts98340,SHOW,2004,84,,,"0,6",,"US, CA",production_countries.2, CA
11336,tm33113,MOVIE,2008,118,"6,6",185430.0,"14,168","6,4","US, DE",production_countries.2, DE
11337,tm93225,MOVIE,2010,100,"6,9",82623.0,"21,915","6,8","US, AU",production_countries.2, AU
11338,tm95238,MOVIE,2010,97,"5,9",3264.0,"12,362","6,5","US, CA",production_countries.2, CA
11339,tm54147,MOVIE,2008,145,"6,5",14944.0,"6,172","6,2","US, IN",production_countries.2, IN
11340,ts29199,SHOW,2006,56,"7,9",437.0,"0,673",8,"US, GB",production_countries.2, GB
11341,tm60292,MOVIE,2012,120,"7,7",600392.0,"17,419","7,3","US, GB",production_countries.2, GB
11342,tm164877,MOVIE,2011,94,"7,7",413541.0,"26,775","7,5","US, ES",production_countries.2, ES
11343,tm158304,MOVIE,2011,106,"6,8",300074.0,"26,205","6,6","US, AE",production_countries.2, AE
11344,tm178201,MOVIE,2011,129,"7,4",446531.0,"47,884","7,1","US, GB",production_countries.2, GB
11345,tm176356,MOVIE,2011,110,6,241111.0,"73,193","6,1","US, CA",production_countries.2, CA
11346,ts34740,SHOW,2011,22,"6,9",4367.0,"19,118","8,3","US, CA",production_countries.2, CA
11347,tm171292,MOVIE,2011,93,"7,2",2281.0,"6,12","6,4","US, CA",production_countries.2, CA
11348,tm72251,MOVIE,2012,80,,,"5,564","7,4","US, GB",production_countries.2, GB
11349,tm140877,MOVIE,2014,113,8,748654.0,"46,71",8,"US, GB",production_countries.2, GB
11350,tm165521,MOVIE,2013,100,,,"59,493","6,2","US, GB",production_countries.2, GB
11351,tm161562,MOVIE,2014,98,"7,1",13135.0,6,"6,7","US, DK",production_countries.2, DK
11352,tm185208,MOVIE,2013,82,"7,6",1823.0,"4,112","7,4","US, BR",production_countries.2, BR
11353,tm460055,MOVIE,2013,62,"7,3",74.0,"2,699","6,3","US, ES",production_countries.2, ES
11354,ts42069,SHOW,2016,56,"8,7",190878.0,"72,323","8,2","US, GB",production_countries.2, GB
11355,tm120108,MOVIE,2016,95,"7,1",152791.0,"73,412","6,9","US, CN",production_countries.2, CN
11356,ts38710,SHOW,2016,43,"7,3",22256.0,"32,006",8,"US, CA",production_countries.2, CA
11357,tm208622,MOVIE,2015,96,"6,1",89912.0,"15,041","6,1","US, CH",production_countries.2, CH
11358,tm136257,MOVIE,2015,137,"7,7",80129.0,"11,978","7,6","US, GH",production_countries.2, GH
11359,tm139194,MOVIE,2016,94,"5,5",10764.0,"14,238","5,8","US, CA",production_countries.2, CA
11360,tm135543,MOVIE,2015,122,"5,3",20541.0,"9,388","5,6","US, FR",production_countries.2, FR
11361,ts54100,SHOW,2016,23,"6,6",715.0,"4,724","8,1","US, IT",production_countries.2, IT
11362,tm238829,MOVIE,2015,85,,,"25,774","5,9","US, CA",production_countries.2, CA
11363,tm270555,MOVIE,2016,112,"7,9",3243.0,"7,433","7,6","US, AT",production_countries.2, AT
11364,tm315174,MOVIE,2017,130,"7,4",128600.0,"18,165","7,3","US, GB",production_countries.2, GB
11365,tm271951,MOVIE,2018,130,"6,3",51038.0,"20,664","6,1","US, GB",production_countries.2, GB
11366,tm349803,MOVIE,2017,94,"7,7",25593.0,"10,938","7,6","US, CA",production_countries.2, CA
11367,tm243326,MOVIE,2018,100,"6,1",42608.0,"33,558","5,9","US, GB",production_countries.2, GB
11368,tm232673,MOVIE,2018,85,"5,2",30499.0,"27,064","5,6","US, GB",production_countries.2, GB
11369,tm414220,MOVIE,2018,102,"5,7",14492.0,"16,841","6,8","US, CA",production_countries.2, CA
11370,tm365122,MOVIE,2018,87,"6,3",4544.0,"12,438",7,"US, AE",production_countries.2, AE
11371,tm306811,MOVIE,2017,81,"6,1",5384.0,"10,671","5,7","US, AU",production_countries.2, AU
11372,tm445899,MOVIE,2018,104,"7,9",4082.0,"6,423","7,6","US, PL",production_countries.2, PL
11373,ts82559,SHOW,2018,26,"6,6",797.0,"3,17","6,4","US, GB",production_countries.2, GB
11374,ts84346,SHOW,2018,43,7,351.0,"172,609","7,5","US, MX",production_countries.2, MX
11375,tm411288,MOVIE,2018,104,"5,8",383.0,"5,059","5,4","US, NG",production_countries.2, NG
11376,tm319127,MOVIE,2017,65,"6,9",1697.0,"3,13","6,9","US, IN",production_countries.2, IN
11377,tm441050,MOVIE,2019,113,"7,8",314049.0,"67,663","7,7","US, GB",production_countries.2, GB
11378,tm414584,MOVIE,2019,101,"6,1",95013.0,"80,773","6,5","US, CN",production_countries.2, CN
11379,tm427335,MOVIE,2019,105,"6,7",34111.0,"40,382","6,8","US, CA",production_countries.2, CA
11380,tm448792,MOVIE,2019,115,"6,2",49894.0,"23,345","6,1","US, CA",production_countries.2, CA
11381,tm834851,MOVIE,2020,118,"6,3",128172.0,"33,554","6,6","US, GB",production_countries.2, GB
11382,ts241248,SHOW,2019,8,"4,9",522.0,"6,492","6,3","US, GB",production_countries.2, GB
11383,ts223210,SHOW,2019,62,8,50250.0,"20,798","7,7","US, GB",production_countries.2, GB
11384,tm916405,MOVIE,2020,123,"6,8",31819.0,"20,829","6,9","US, BG",production_countries.2, BG
11385,tm925486,MOVIE,2020,102,"2,9",8502.0,"136,841",5,"US, CY",production_countries.2, CY
11386,tm456436,MOVIE,2020,87,"6,5",23979.0,"97,195","6,1","US, CA",production_countries.2, CA
11387,tm449105,MOVIE,2019,118,"6,3",87080.0,"24,449","6,3","US, DE",production_countries.2, DE
11388,tm414341,MOVIE,2019,129,"6,6",28051.0,"11,768","6,9","US, CA",production_countries.2, CA
11389,ts222455,SHOW,2019,46,"7,6",13084.0,"6,216","7,1","US, IL",production_countries.2, IL
11390,tm413660,MOVIE,2019,102,"5,4",54391.0,"17,631","5,5","US, CA",production_countries.2, CA
11391,tm845549,MOVIE,2020,82,"7,5",802.0,"5,188","7,9","US, GB",production_countries.2, GB
11392,tm918734,MOVIE,2020,111,"6,3",8517.0,"12,41","6,2","US, GB",production_countries.2, GB
11393,tm935895,MOVIE,2020,94,"6,8",14021.0,"8,893","6,7","US, IT",production_countries.2, IT
11394,tm452826,MOVIE,2019,91,6,6085.0,"11,395","6,6","US, GB",production_countries.2, GB
11395,tm462903,MOVIE,2019,102,,,"19,812","6,6","US, BE",production_countries.2, BE
11396,tm571805,MOVIE,2019,100,"6,1",11048.0,"12,353","6,2","US, GB",production_countries.2, GB
11397,ts220552,SHOW,2019,11,"5,9",84.0,"3,367",,"US, FR",production_countries.2, FR
11398,tm835869,MOVIE,2019,103,"5,6",,"27,926","6,5","US, IL",production_countries.2, IL
11399,tm882887,MOVIE,2020,92,"7,2",1800.0,"9,054","7,1","US, AR",production_countries.2, AR
11400,tm821164,MOVIE,2019,58,"2,6",1627.0,"5,545","5,8","US, JP",production_countries.2, JP
11401,tm475162,MOVIE,2019,85,,,"3,217","5,3","US, CA",production_countries.2, CA
11402,tm825102,MOVIE,2019,63,"8,4",1672.0,"8,629","7,9","US, GB",production_countries.2, GB
11403,tm467116,MOVIE,2019,39,5,45.0,"8,855","6,4","US, SE",production_countries.2, SE
11404,tm845370,MOVIE,2019,25,,,"1,905",5,"US, MX",production_countries.2, MX
11405,tm881575,MOVIE,2020,82,"7,2",8.0,"1,96",4,"US, ES",production_countries.2, ES
11406,tm474618,MOVIE,2019,29,"6,5",145.0,"1,941","6,6","US, MX",production_countries.2, MX
11407,tm942492,MOVIE,2020,25,,,"4,43","7,6","US, CA",production_countries.2, CA
11408,ts294338,SHOW,2022,26,"6,1",618.0,"3,175","5,5","US, GB",production_countries.2, GB
11409,tm413169,MOVIE,2021,93,"6,2",10714.0,"120,527","7,3","US, AU",production_countries.2, AU
11410,ts315611,SHOW,2021,45,"7,9",857.0,"3,401","8,7","US, BR",production_countries.2, BR
11411,tm1079334,MOVIE,2021,92,"6,9",5674.0,"11,287","6,9","US, NL",production_countries.2, NL
11412,tm919880,MOVIE,2021,94,"7,1",950.0,"4,483","7,1","US, GB",production_countries.2, GB
11413,tm1064228,MOVIE,2021,109,"6,6",34661.0,"63,934","7,6","US, CA",production_countries.2, CA
11414,tm1020851,MOVIE,2021,95,"6,5",7328.0,"215,229","7,7","US, AU",production_countries.2, AU
11415,tm993790,MOVIE,2021,98,,,"2,497",3,"US, MX",production_countries.2, MX
11416,tm1003725,MOVIE,2021,98,"5,5",11727.0,"17,704","5,8","US, GB",production_countries.2, GB
11417,tm1092892,MOVIE,2021,97,"7,5",1145.0,"17,877","7,6","US, CN",production_countries.2, CN
11418,tm1171107,MOVIE,2022,78,"7,5",551.0,"75,026","6,4","US, GB",production_countries.2, GB
11419,tm1106806,MOVIE,2021,59,,,"5,632","6,2","US, GB",production_countries.2, GB
11420,tm1099320,MOVIE,2021,113,"5,4",252.0,"9,258","5,2","US, GB",production_countries.2, GB
11421,tm1019084,MOVIE,2021,35,,,"7,61","7,8","US, CA",production_countries.2, CA
11422,tm259855,MOVIE,1979,74,"6,2",43.0,"0,6","5,3","FR, LB, CA",production_countries.2, LB
11423,tm259684,MOVIE,1980,93,"7,8",75.0,"1,4",5,"FR, LB, CA",production_countries.2, LB
11424,tm191387,MOVIE,1997,89,"4,8",103459.0,"31,57","5,1","PE, US, BR",production_countries.2, US
11425,tm186589,MOVIE,1993,112,"6,5",128179.0,"20,292","6,4","IT, US, FR",production_countries.2, US
11426,tm160815,MOVIE,2005,106,"6,6",465995.0,"156,231",7,"GB, US, AU",production_countries.2, US
11427,tm84906,MOVIE,2007,122,"7,6",269043.0,"17,538","7,2","US, IS, GB",production_countries.2, IS
11428,tm142086,MOVIE,2003,154,"7,8",429097.0,"33,643","7,5","NZ, JP, US",production_countries.2, JP
11429,tm130647,MOVIE,2009,99,"6,3",72916.0,"10,688",6,"US, CA, FR",production_countries.2, CA
11430,tm137143,MOVIE,2003,109,"6,3",393998.0,"38,918","6,1","GB, US, DE",production_countries.2, US
11431,tm21467,MOVIE,2006,93,"5,8",139797.0,"50,649","6,1","CA, DE, US",production_countries.2, DE
11432,tm176528,MOVIE,2005,145,"7,3",146847.0,"25,556","7,7","FR, JP, US",production_countries.2, JP
11433,tm78189,MOVIE,2007,105,,,"12,99","5,6","BG, GB, US",production_countries.2, GB
11434,tm186461,MOVIE,2005,208,,,"8,676","7,7","GB, US, JP",production_countries.2, US
11435,tm160800,MOVIE,2005,106,"6,4",54633.0,"27,157","6,3","GB, US, CA",production_countries.2, US
11436,tm137530,MOVIE,2009,109,"5,6",32837.0,"14,783","5,9","CA, GB, US",production_countries.2, GB
11437,tm100688,MOVIE,2010,104,"7,4",13446.0,"11,922","6,9","ES, FR, MX",production_countries.2, FR
11438,tm97544,MOVIE,2010,88,"5,1",14272.0,"16,15","5,8","IN, CA, US",production_countries.2, CA
11439,tm76029,MOVIE,2007,98,7,1641.0,"1,244","6,4","GB, FR, LB",production_countries.2, FR
11440,tm161802,MOVIE,2011,158,"7,8",454917.0,"23,091","7,4","NO, SE, US",production_countries.2, SE
11441,ts6506,SHOW,2011,51,"7,9",50556.0,"23,185","7,6","CA, HU, US",production_countries.2, HU
11442,tm167232,MOVIE,2011,113,"6,8",259696.0,"61,423","6,7","GB, FR, DE",production_countries.2, FR
11443,tm173195,MOVIE,2011,114,6,96915.0,"24,872","6,1","US, HU, IT",production_countries.2, HU
11444,tm170395,MOVIE,2011,91,,,"13,963","6,1","US, ZA, DE",production_countries.2, ZA
11445,tm946846,MOVIE,2012,93,,,"0,6",,"AE, US, LB",production_countries.2, US
11446,tm140389,MOVIE,2014,96,"7,2",111092.0,"34,655","7,1","FR, GB, US",production_countries.2, GB
11447,tm176864,MOVIE,2013,123,"8,1",465254.0,"34,763","7,7","US, DE, GB",production_countries.2, DE
11448,tm161525,MOVIE,2013,100,"5,3",43149.0,"35,625","5,6","CA, CL, US",production_countries.2, CL
11449,tm181081,MOVIE,2013,116,"7,1",39743.0,"8,993","6,9","GB, AU, CH",production_countries.2, AU
11450,ts11794,SHOW,2013,19,"6,4",620.0,"5,963","7,8","US, GB, CA",production_countries.2, GB
11451,tm187390,MOVIE,2013,88,"8,1",8949.0,"5,613","7,8","GB, US, EG",production_countries.2, US
11452,ts58137,SHOW,2013,22,"4,8",635.0,"16,672","7,4","US, CA, JP",production_countries.2, CA
11453,tm195209,MOVIE,2015,132,"6,9",175273.0,"72,35",7,"US, FR, GB",production_countries.2, FR
11454,tm143984,MOVIE,2016,99,"5,9",155997.0,"36,762","6,1","BG, GB, US",production_countries.2, GB
11455,tm143085,MOVIE,2015,120,"6,8",247192.0,"110,843","6,8","MX, ZA, US",production_countries.2, ZA
11456,tm196296,MOVIE,2016,108,"7,5",86614.0,"25,422","7,2","ES, US, GB",production_countries.2, US
11457,tm220594,MOVIE,2015,98,"8,3",17710.0,"11,354",8,"UA, GB, US",production_countries.2, GB
11458,tm139841,MOVIE,2015,97,"5,3",53733.0,"26,423","5,8","GB, US, CA",production_countries.2, US
11459,tm225308,MOVIE,2016,104,"7,2",8512.0,"15,949","7,1","CA, DE, GB",production_countries.2, DE
11460,tm238661,MOVIE,2016,100,"5,8",23669.0,"14,187","5,7","US, CA, GB",production_countries.2, CA
11461,tm271070,MOVIE,2016,108,"5,4",5057.0,"18,103","6,7","CA, CN, FR",production_countries.2, CN
11462,ts35359,SHOW,2015,27,"7,2",234.0,"13,453",,"DE, AU, FR",production_countries.2, AU
11463,ts38813,SHOW,2016,13,"5,1",47.0,"3,816","7,3","AU, US, GB",production_countries.2, US
11464,tm215265,MOVIE,2015,15,,,"3,006","5,9","FR, DE, PS",production_countries.2, DE
11465,tm319354,MOVIE,2016,44,,,"1,328","5,5","JP, US, CA",production_countries.2, US
11466,ts83535,SHOW,2015,25,6,57.0,"8,408",8,"FR, RU, US",production_countries.2, RU
11467,tm244259,MOVIE,2017,106,"7,7",240408.0,"32,096","7,4","FR, GB, US",production_countries.2, GB
11468,tm315344,MOVIE,2017,140,"7,4",165817.0,"21,304","7,1","CA, US, CN",production_countries.2, US
11469,tm272060,MOVIE,2017,123,"6,8",120311.0,"52,94","7,2","BE, FR, GB",production_countries.2, FR
11470,tm310899,MOVIE,2018,120,"5,9",10234.0,"103,034","6,3","GB, US, AU",production_countries.2, US
11471,tm270895,MOVIE,2017,93,"7,9",21632.0,"11,41","7,8","BE, FR, US",production_countries.2, FR
11472,tm244175,MOVIE,2017,122,7,42808.0,"19,791","7,4","GB, US, CZ",production_countries.2, US
11473,tm244229,MOVIE,2018,132,"6,9",34009.0,"11,885","6,5","IT, ES, FR",production_countries.2, ES
11474,tm357589,MOVIE,2018,124,"7,3",44917.0,"11,501","7,5","GB, US, FR",production_countries.2, US
11475,tm367065,MOVIE,2018,96,"7,4",5020.0,"9,789","7,6","GB, US, SG",production_countries.2, US
11476,tm370212,MOVIE,2018,96,"6,6",54750.0,"25,491","6,9","HK, IS, US",production_countries.2, IS
11477,tm410742,MOVIE,2018,125,"7,5",17716.0,"8,348","7,4","IT, CH, FR",production_countries.2, CH
11478,tm139885,MOVIE,2018,122,"6,7",7104.0,"8,717","6,7","US, FR, IR",production_countries.2, FR
11479,tm348993,MOVIE,2018,143,"6,8",33246.0,"19,825","7,2","NO, US, IS",production_countries.2, US
11480,tm414709,MOVIE,2018,105,"4,3",15038.0,"30,834","4,7","DE, CA, US",production_countries.2, CA
11481,tm368040,MOVIE,2018,97,"4,8",30698.0,"17,421","5,4","US, GB, ES",production_countries.2, GB
11482,tm1883,MOVIE,2017,105,"5,8",3352.0,"30,595","6,3","CN, US, ES",production_countries.2, US
11483,tm284015,MOVIE,2017,119,"7,4",3826.0,"5,234","6,9","FR, GE, DE",production_countries.2, GE
11484,tm326624,MOVIE,2017,97,"7,6",2904.0,"7,2","7,2","GB, US, DK",production_countries.2, US
11485,tm244519,MOVIE,2017,120,"5,6",8112.0,"21,99","5,8","CN, US, CA",production_countries.2, US
11486,tm320670,MOVIE,2018,87,"6,9",3634.0,"15,195","7,3","FR, LU, US",production_countries.2, LU
11487,tm359150,MOVIE,2018,93,"6,8",14876.0,"10,955","6,5","BE, FR, IT",production_countries.2, FR
11488,ts90596,SHOW,2018,13,"5,9",119.0,"6,073","6,7","CA, US, IE",production_countries.2, US
11489,tm327540,MOVIE,2017,85,"5,6",3410.0,"19,913","6,2","US, CA, GB",production_countries.2, CA
11490,tm362074,MOVIE,2018,95,"6,9",3020.0,"8,454","6,9","IS, SE, BE",production_countries.2, SE
11491,tm356563,MOVIE,2017,98,"5,3",1330.0,"6,262","5,6","NZ, GB, DE",production_countries.2, GB
11492,tm426569,MOVIE,2018,122,"7,5",9816.0,"8,054","7,4","AR, ES, UY",production_countries.2, ES
11493,tm429984,MOVIE,2018,72,"6,8",848.0,"10,698","7,1","LU, CA, FR",production_countries.2, CA
11494,tm361743,MOVIE,2017,21,,,"0,605",9,"KR, FR, JP",production_countries.2, FR
11495,tm238587,MOVIE,2017,106,"6,8",3460.0,"8,502","6,4","US, DE, ZA",production_countries.2, DE
11496,tm368310,MOVIE,2018,95,"7,5",1711.0,"3,483","7,5","DE, NO, PE",production_countries.2, NO
11497,tm363922,MOVIE,2018,126,"6,4",1974.0,"3,371","6,4","RU, RS, PL",production_countries.2, RS
11498,ts81596,SHOW,2017,39,"5,4",295.0,"2,297",8,"AE, SA, SY",production_countries.2, SA
11499,tm371619,MOVIE,2018,98,"4,2",1712.0,"31,605","5,3","SG, ID, MY",production_countries.2, ID
11500,tm351720,MOVIE,2018,102,"5,3",1076.0,"6,741","5,3","BE, GB, US",production_countries.2, GB
