id;type;release_year;runtime;genres;genres.1;genres.2;genres.3;genres.4;genres.5;genres.6;genres.7;genres.8;genres.9;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
ts86165;SHOW;2019;56;scifi, thriller, drama;scifi;thriller;drama;;;;;;;7;27693;28,6;7,7
tm420826;MOVIE;2019;132;thriller, crime, drama;thriller;crime;drama;;;;;;;6,9;88714;19,718;6,7
ts93054;SHOW;2019;26;comedy, crime, drama;comedy;crime;drama;;;;;;;7;10263;25,549;8,1
tm285317;MOVIE;2019;96;scifi, romance, drama;scifi;romance;drama;;;;;;;4,7;33724;20,028;4,9
tm857430;MOVIE;2020;103;thriller, european, drama;thriller;european;drama;;;;;;;6,4;16939;13,35;6,3
ts106536;SHOW;2020;55;thriller, crime, drama;thriller;crime;drama;;;;;;;6,6;16506;20,325;6,8
tm355783;MOVIE;2019;98;horror, thriller, drama;horror;thriller;drama;;;;;;;5,8;34477;20,919;6
tm817504;MOVIE;2019;90;horror, thriller, drama;horror;thriller;drama;;;;;;;5,8;11983;15,734;6,2
tm471967;MOVIE;2020;95;thriller, crime, drama;thriller;crime;drama;;;;;;;6,1;21040;14,136;6,1
ts225912;SHOW;2020;42;scifi, thriller, drama;scifi;thriller;drama;;;;;;;6,8;9346;13,252;7,5
ts105542;SHOW;2020;44;romance, comedy, drama;romance;comedy;drama;;;;;;;7,5;4160;12,087;8,1
ts215046;SHOW;2019;28;thriller, crime, drama;thriller;crime;drama;;;;;;;6,6;4355;8,731;6,8
tm846964;MOVIE;2020;120;fantasy, thriller, drama;fantasy;thriller;drama;;;;;;;5,8;15029;12,851;7,1
tm936236;MOVIE;2020;86;thriller, horror, drama;thriller;horror;drama;;;;;;;5,1;9608;33,009;5,6
tm459512;MOVIE;2020;102;romance, comedy, drama;romance;comedy;drama;;;;;;;6;37072;28,885;6,9
ts251067;SHOW;2020;27;family, comedy, drama;family;comedy;drama;;;;;;;7,3;3786;25,625;8
tm451512;MOVIE;2019;95;thriller, action, drama;thriller;action;drama;;;;;;;5,7;24063;16,264;5,8
ts101408;SHOW;2020;45;thriller, crime, drama;thriller;crime;drama;;;;;;;6,8;8848;28,851;6,9
ts216474;SHOW;2019;50;crime, thriller, drama;crime;thriller;drama;;;;;;;7,2;3032;11,01;7,3
tm452851;MOVIE;2019;116;thriller, action, drama;thriller;action;drama;;;;;;;5,7;6099;10,752;5,7
tm838687;MOVIE;2019;85;romance, comedy, drama;romance;comedy;drama;;;;;;;6,1;15053;10,253;6,5
ts226617;SHOW;2020;64;documentation, crime, drama;documentation;crime;drama;;;;;;;8;2622;3,151;7,4
tm898773;MOVIE;2020;94;fantasy, horror, drama;fantasy;horror;drama;;;;;;;6,5;11654;42,753;6,8
ts91034;SHOW;2019;46;war, scifi, drama;war;scifi;drama;;;;;;;4,7;8796;1,4;7
ts231260;SHOW;2019;36;scifi, thriller, drama;scifi;thriller;drama;;;;;;;7;18;;
ts221851;SHOW;2019;60;crime, thriller, drama;crime;thriller;drama;;;;;;;7;365;3,895;7,9
ts88352;SHOW;2019;74;war, thriller, drama;war;thriller;drama;;;;;;;8,1;1201;5,067;8,4
tm886214;MOVIE;2020;106;thriller, crime, drama;thriller;crime;drama;;;;;;;5,3;19630;6,754;6,4
tm960414;MOVIE;2020;106;romance, comedy, drama;romance;comedy;drama;;;;;;;5,8;9721;9,156;6,4
tm475430;MOVIE;2019;102;fantasy, scifi, drama;fantasy;scifi;drama;;;;;;;5,8;1527;11,773;7,7
ts251618;SHOW;2020;25;documentation, family, drama;documentation;family;drama;;;;;;;5;1210;10,31;6,9
tm458328;MOVIE;2019;120;thriller, crime, drama;thriller;crime;drama;;;;;;;7,8;27130;7,353;7,4
ts105608;SHOW;2020;41;thriller, crime, drama;thriller;crime;drama;;;;;;;5,6;542;10,317;7,1
ts103935;SHOW;2019;52;romance, action, drama;romance;action;drama;;;;;;;7,3;743;33,482;7,7
ts104483;SHOW;2019;50;thriller, horror, drama;thriller;horror;drama;;;;;;;6,5;3788;9,507;6,7
tm477006;MOVIE;2020;134;crime, thriller, drama;crime;thriller;drama;;;;;;;6,2;4075;3,7;4,6
tm940566;MOVIE;2020;90;thriller, horror, drama;thriller;horror;drama;;;;;;;3,5;1207;4,465;4,8
tm946801;MOVIE;2020;101;comedy, family, drama;comedy;family;drama;;;;;;;6,7;4476;9,339;7,4
tm483511;MOVIE;2020;103;romance, comedy, drama;romance;comedy;drama;;;;;;;3,6;935;2,996;6,6
tm866782;MOVIE;2020;90;romance, comedy, drama;romance;comedy;drama;;;;;;;5,6;4819;2,651;5,8
tm918043;MOVIE;2020;149;thriller, crime, drama;thriller;crime;drama;;;;;;;7,3;17570;5,138;7,2
tm492043;MOVIE;2019;150;comedy, romance, drama;comedy;romance;drama;;;;;;;5,8;2774;3,512;6,7
ts92405;SHOW;2020;32;crime, comedy, drama;crime;comedy;drama;;;;;;;5,3;2673;3,347;7
ts222625;SHOW;2019;42;comedy, romance, drama;comedy;romance;drama;;;;;;;8;366;27,399;9,2
tm832463;MOVIE;2019;106;romance, comedy, drama;romance;comedy;drama;;;;;;;6,2;363;1,266;6
tm484173;MOVIE;2020;131;music, comedy, drama;music;comedy;drama;;;;;;;6,2;353;4,036;5,8
tm677746;MOVIE;2019;97;romance, animation, drama;romance;animation;drama;;;;;;;6,2;608;2,118;6,7
tm847630;MOVIE;2019;79;scifi, thriller, drama;scifi;thriller;drama;;;;;;;2,7;1329;12,481;2,9
tm819841;MOVIE;2019;102;comedy, romance, drama;comedy;romance;drama;;;;;;;7,9;332;2,226;7,4
ts215166;SHOW;2019;24;action, crime, drama;action;crime;drama;;;;;;;6,4;362;4,7;6,7
tm461427;MOVIE;2019;124;romance, comedy, drama;romance;comedy;drama;;;;;;;5,8;273;1,911;7
tm831934;MOVIE;2019;94;comedy, thriller, drama;comedy;thriller;drama;;;;;;;5,5;38;1,4;
tm675154;MOVIE;2019;136;romance, action, drama;romance;action;drama;;;;;;;5,9;1036;2,136;5,3
tm478962;MOVIE;2019;117;thriller, crime, drama;thriller;crime;drama;;;;;;;6,6;166;1,844;7
tm811954;MOVIE;2019;128;comedy, romance, drama;comedy;romance;drama;;;;;;;6,1;366;0,782;5,5
tm1083293;MOVIE;2022;92;thriller, crime, drama;thriller;crime;drama;;;;;;;5,7;17218;133,608;5,3
tm1165983;MOVIE;2022;91;thriller, crime, drama;thriller;crime;drama;;;;;;;5,6;20207;293,216;5,9
ts300391;SHOW;2021;46;thriller, crime, drama;thriller;crime;drama;;;;;;;7,2;50140;60,49;7,6
ts237972;SHOW;2021;46;scifi, thriller, drama;scifi;thriller;drama;;;;;;;7;13095;73,252;7,2
tm817075;MOVIE;2021;139;action, crime, drama;action;crime;drama;;;;;;;6,2;3383;16,281;6,2
tm1092958;MOVIE;2021;85;thriller, horror, drama;thriller;horror;drama;;;;;;;5,3;13913;125,021;6
tm416779;MOVIE;2021;102;thriller, crime, drama;thriller;crime;drama;;;;;;;5,7;70886;32,777;6,1
tm1075215;MOVIE;2021;114;horror, thriller, drama;horror;thriller;drama;;;;;;;5,3;15125;63,255;6,5
tm1107225;MOVIE;2022;116;romance, comedy, drama;romance;comedy;drama;;;;;;;5,4;7902;351,639;7,6
ts297483;SHOW;2021;78;comedy, romance, drama;comedy;romance;drama;;;;;;;8,5;9987;34,738;8,2
tm858869;MOVIE;2021;117;thriller, scifi, drama;thriller;scifi;drama;;;;;;;5,6;44054;21,668;5,8
tm833216;MOVIE;2021;121;horror, thriller, drama;horror;thriller;drama;;;;;;;5,3;29915;13,886;5,8
ts1475;SHOW;2022;44;scifi, thriller, drama;scifi;thriller;drama;;;;;;;4,3;1111;10,197;6,9
ts260477;SHOW;2021;45;thriller, comedy, drama;thriller;comedy;drama;;;;;;;7,1;3229;1,536;
tm860261;MOVIE;2021;115;romance, comedy, drama;romance;comedy;drama;;;;;;;6,3;24232;44,182;7,7
ts271321;SHOW;2021;66;crime, thriller, drama;crime;thriller;drama;;;;;;;8,1;2776;14,702;8,4
tm675820;MOVIE;2021;106;family, fantasy, drama;family;fantasy;drama;;;;;;;6,7;20838;102,201;7,6
ts320075;SHOW;2021;41;crime, thriller, drama;crime;thriller;drama;;;;;;;7,9;7629;5,317;7,7
tm1102891;MOVIE;2021;104;thriller, crime, drama;thriller;crime;drama;;;;;;;5,5;4185;114,679;6,4
tm1125844;MOVIE;2021;125;horror, thriller, drama;horror;thriller;drama;;;;;;;5,1;3073;194,904;6,3
tm1064532;MOVIE;2021;101;scifi, thriller, drama;scifi;thriller;drama;;;;;;;4,8;1380;89,327;6,4
tm996010;MOVIE;2021;113;comedy, romance, drama;comedy;romance;drama;;;;;;;5,4;729;65,414;6,7
ts307745;SHOW;2021;53;documentation, crime, drama;documentation;crime;drama;;;;;;;7,7;836;64,787;7,4
ts312094;SHOW;2021;54;scifi, war, drama;scifi;war;drama;;;;;;;6,7;404;7,92;5,8
tm996040;MOVIE;2022;104;romance, comedy, drama;romance;comedy;drama;;;;;;;5,2;368;175,354;5,6
tm1111595;MOVIE;2021;105;romance, comedy, drama;romance;comedy;drama;;;;;;;5,5;2231;20,068;6,7
tm979182;MOVIE;2021;86;horror, thriller, drama;horror;thriller;drama;;;;;;;5,5;13156;94,563;5,9
tm960430;MOVIE;2021;99;fantasy, animation, drama;fantasy;animation;drama;;;;;;;5,9;633;7,305;6,2
tm1102570;MOVIE;2021;128;thriller, history, drama;thriller;history;drama;;;;;;;3,4;175;18,42;4,8
tm980657;MOVIE;2021;130;scifi, thriller, drama;scifi;thriller;drama;;;;;;;6,6;2676;6,269;7,2
tm1038364;MOVIE;2021;117;horror, thriller, drama;horror;thriller;drama;;;;;;;5,2;1367;74,789;6,5
tm919869;MOVIE;2021;111;crime, romance, drama;crime;romance;drama;;;;;;;6;3095;5,162;5,8
tm1106900;MOVIE;2021;107;thriller, scifi, drama;thriller;scifi;drama;;;;;;;3,7;336;9,253;4,5
tm1073555;MOVIE;2021;127;thriller, crime, drama;thriller;crime;drama;;;;;;;7,2;1473;3,082;7,7
tm1027177;MOVIE;2021;112;romance, comedy, drama;romance;comedy;drama;;;;;;;5,6;262;1,447;5,6
tm119281;MOVIE;1967;110;drama, crime, action;drama;crime;action;;;;;;;7,7;111189;15,309;7,5
tm135083;MOVIE;1958;77;drama, crime, comedy;drama;crime;comedy;;;;;;;7,5;4385;3,556;7,4
tm356209;MOVIE;1960;158;drama, thriller, crime;drama;thriller;crime;;;;;;;6,4;82;1,611;6,3
tm16812;MOVIE;1978;141;drama, romance, action;drama;romance;action;;;;;;;4,2;35;1,097;6
tm336403;MOVIE;1973;131;drama, crime, thriller;drama;crime;thriller;;;;;;;5,1;41;1,08;3,8
tm180542;MOVIE;1984;229;drama, crime, european;drama;crime;european;;;;;;;8,3;342335;21,322;8,4
tm41289;MOVIE;1982;127;drama, family, comedy;drama;family;comedy;;;;;;;6,6;44866;15,857;6,5
tm52274;MOVIE;1982;108;drama, war, european;drama;war;european;;;;;;;6,3;149;1,069;5,5
tm371359;MOVIE;1986;159;drama, thriller, action;drama;thriller;action;;;;;;;5,2;122;3,243;5
tm446654;MOVIE;1989;162;drama, action, crime;drama;action;crime;;;;;;;5,4;188;2,744;6
tm122434;MOVIE;1994;142;drama, romance, comedy;drama;romance;comedy;;;;;;;8,8;1994599;57,114;8,5
tm191772;MOVIE;1997;136;drama, history, war;drama;history;war;;;;;;;7,1;141308;14,442;7,2
tm189764;MOVIE;1993;97;drama, crime, thriller;drama;crime;thriller;;;;;;;7,5;57399;15,347;7,5
tm113576;MOVIE;1994;115;drama, family, romance;drama;family;romance;;;;;;;7,3;57621;17,027;7,3
tm61103;MOVIE;1999;116;drama, crime, thriller;drama;crime;thriller;;;;;;;6,4;58726;11,976;6,4
ts20939;SHOW;1996;21;drama, comedy, family;drama;comedy;family;;;;;;;5,7;3713;7,483;7,3
tm63514;MOVIE;1998;87;drama, documentation, war;drama;documentation;war;;;;;;;7,9;4247;4,869;7,8
tm189171;MOVIE;1993;124;drama, music, romance;drama;music;romance;;;;;;;6,7;1564;3,259;6,3
tm67635;MOVIE;1998;185;drama, romance, comedy;drama;romance;comedy;;;;;;;7,6;51640;12,564;7,7
tm41525;MOVIE;1999;120;drama, comedy, crime;drama;comedy;crime;;;;;;;7,8;5943;11,526;7,9
ts21684;SHOW;1994;47;drama, romance, comedy;drama;romance;comedy;;;;;;;7,8;3106;16,211;7,3
tm326102;MOVIE;1998;160;drama, music, family;drama;music;family;;;;;;;4,8;129;1,221;6
tm7810;MOVIE;1991;100;drama, crime, thriller;drama;crime;thriller;;;;;;;5,5;341;1,603;6
tm47530;MOVIE;1998;175;drama, romance, comedy;drama;romance;comedy;;;;;;;6,4;3567;2,862;6,5
tm340430;MOVIE;1993;145;drama, action, crime;drama;action;crime;;;;;;;6,6;351;1,023;4
tm44776;MOVIE;1999;106;drama, european, romance;drama;european;romance;;;;;;;5,9;987;0,981;5,9
ts4;SHOW;2008;48;drama, thriller, crime;drama;thriller;crime;;;;;;;9,5;1727694;337,419;8,8
ts11;SHOW;2010;58;drama, romance, european;drama;romance;european;;;;;;;8,7;197744;57,029;8,1
tm139658;MOVIE;2003;125;drama, fantasy, romance;drama;fantasy;romance;;;;;;;8;435503;21,904;7,8
tm133767;MOVIE;2003;139;drama, comedy, romance;drama;comedy;romance;;;;;;;7,6;474176;21,297;7,1
tm118637;MOVIE;2002;116;drama, thriller, crime;drama;thriller;crime;;;;;;;7;131999;17,663;7,2
tm159310;MOVIE;2005;130;drama, sport, european;drama;sport;european;;;;;;;7,3;143670;26,022;7,5
tm88045;MOVIE;2010;121;drama, comedy, romance;drama;comedy;romance;;;;;;;5,4;49599;11,864;5,3
tm74780;MOVIE;2007;97;drama, comedy, european;drama;comedy;european;;;;;;;7,4;242733;19,365;7,2
tm176528;MOVIE;2005;145;drama, romance, european;drama;romance;european;;;;;;;7,3;146847;25,556;7,7
tm36188;MOVIE;2008;128;drama, action, thriller;drama;action;thriller;;;;;;;7,1;224896;16,693;6,6
tm43399;MOVIE;2001;224;drama, romance, sport;drama;romance;sport;;;;;;;8,1;111053;7,249;7,3
tm100688;MOVIE;2010;104;drama, european, history;drama;european;history;;;;;;;7,4;13446;11,922;6,9
tm48083;MOVIE;2001;85;drama, comedy, european;drama;comedy;european;;;;;;;4,8;73;1,583;2
tm61056;MOVIE;2001;183;drama, comedy, romance;drama;comedy;romance;;;;;;;8,1;71167;9,318;7
tm32915;MOVIE;2008;128;drama, comedy, crime;drama;comedy;crime;;;;;;;4,4;604;1,452;7
tm54147;MOVIE;2008;145;drama, comedy, romance;drama;comedy;romance;;;;;;;6,5;14944;6,172;6,2
tm144345;MOVIE;2003;186;drama, comedy, romance;drama;comedy;romance;;;;;;;7,9;68028;10,229;7,5
tm23077;MOVIE;2006;175;drama, family, romance;drama;family;romance;;;;;;;6,6;9793;5,736;6,4
ts4866;SHOW;2008;67;drama, comedy, romance;drama;comedy;romance;;;;;;;7,4;461;3,878;7,3
tm39557;MOVIE;2008;155;drama, comedy, romance;drama;comedy;romance;;;;;;;7,4;26738;9,183;6,8
tm22558;MOVIE;2006;95;drama, comedy, family;drama;comedy;family;;;;;;;7,3;382;3,194;6,8
tm75544;MOVIE;2007;167;drama, sport, thriller;drama;sport;thriller;;;;;;;5;2603;4,743;5,3
tm97982;MOVIE;2010;146;drama, comedy, crime;drama;comedy;crime;;;;;;;7,5;5551;1,813;6,4
tm77348;MOVIE;2007;124;drama, comedy, romance;drama;comedy;romance;;;;;;;7,4;11934;4,304;6,4
tm33729;MOVIE;2006;116;drama, thriller, comedy;drama;thriller;comedy;;;;;;;7,2;9897;4,558;6,4
tm130301;MOVIE;2003;157;drama, crime, action;drama;crime;action;;;;;;;7,8;17029;3,218;6,3
tm134140;MOVIE;2003;145;drama, comedy, romance;drama;comedy;romance;;;;;;;6,1;4203;1,569;5,8
tm114504;MOVIE;2002;155;drama, history, action;drama;history;action;;;;;;;8,1;16225;4,417;6,9
tm98475;MOVIE;2010;115;drama, comedy, family;drama;comedy;family;;;;;;;5,6;3140;1,721;5,9
tm101609;MOVIE;2010;167;drama, thriller, crime;drama;thriller;crime;;;;;;;7,1;17555;4,779;6,2
tm112235;MOVIE;2002;137;drama, war, action;drama;war;action;;;;;;;8,4;8376;3,108;7,3
tm134407;MOVIE;2009;144;drama, romance, comedy;drama;romance;comedy;;;;;;;7,9;30389;5,614;6,9
tm91323;MOVIE;2010;129;drama, romance, comedy;drama;romance;comedy;;;;;;;5,6;7994;6,08;5,9
tm99450;MOVIE;2010;120;drama, romance, comedy;drama;romance;comedy;;;;;;;5,2;4227;3,898;5,8
tm154375;MOVIE;2009;115;drama, comedy, romance;drama;comedy;romance;;;;;;;3,5;3148;3,923;3,9
tm46867;MOVIE;2008;160;drama, family, comedy;drama;family;comedy;;;;;;;4,8;1000;1,91;6,3
tm27275;MOVIE;2006;110;drama, romance, comedy;drama;romance;comedy;;;;;;;6,6;2693;4,014;6,5
ts70843;SHOW;2005;44;drama, romance, comedy;drama;romance;comedy;;;;;;;6,8;128;1,448;5
ts4924;SHOW;2003;59;drama, comedy, romance;drama;comedy;romance;;;;;;;6,9;39;1,908;
ts188031;SHOW;2007;15;drama, romance, comedy;drama;romance;comedy;;;;;;;6,1;47;0,899;10
tm639940;MOVIE;2010;104;drama, family, romance;drama;family;romance;;;;;;;6,3;46;0,6;
ts8175;SHOW;2012;56;drama, history, european;drama;history;european;;;;;;;8,5;25562;24,955;7,4
tm166548;MOVIE;2011;140;drama, action, sport;drama;action;sport;;;;;;;8,2;463276;74,092;7,8
tm59428;MOVIE;2012;122;drama, romance, comedy;drama;romance;comedy;;;;;;;7,7;697481;26,254;7,1
tm160132;MOVIE;2011;112;drama, family, sport;drama;family;sport;;;;;;;7;49101;44,641;7,1
tm173195;MOVIE;2011;114;drama, thriller, horror;drama;thriller;horror;;;;;;;6;96915;24,872;6,1
tm164353;MOVIE;2011;143;drama, action, crime;drama;action;crime;;;;;;;6,8;16473;7,268;6,7
tm68436;MOVIE;2012;151;drama, comedy, romance;drama;comedy;romance;;;;;;;8,1;80643;9,311;7,5
tm176111;MOVIE;2011;128;drama, comedy, romance;drama;comedy;romance;;;;;;;5,9;1741;3,909;6,2
tm183176;MOVIE;2011;90;drama, family, sport;drama;family;sport;;;;;;;4,7;1018;7,395;6,3
tm178106;MOVIE;2011;140;drama, comedy, family;drama;comedy;family;;;;;;;7,5;7686;4,453;7
tm48239;MOVIE;2012;110;drama, comedy, romance;drama;comedy;romance;;;;;;;5,8;6754;3,478;5,5
ts32561;SHOW;2011;46;drama, comedy, romance;drama;comedy;romance;;;;;;;6,9;140;4,876;7,3
tm159623;MOVIE;2011;104;drama, thriller, romance;drama;thriller;romance;;;;;;;5,9;309;1,641;4
ts39465;SHOW;2012;44;drama, comedy, romance;drama;comedy;romance;;;;;;;6,8;14;1,4;6
ts37864;SHOW;2011;47;drama, romance, history;drama;romance;history;;;;;;;7;142;1,355;7
ts20110;SHOW;2013;58;drama, crime, european;drama;crime;european;;;;;;;8,8;485506;971,727;8,6
ts1639;SHOW;2013;43;drama, crime, thriller;drama;crime;thriller;;;;;;;8;238138;279,921;7,5
tm169422;MOVIE;2013;126;drama, romance, scifi;drama;romance;scifi;;;;;;;8;586679;29,436;7,9
ts8146;SHOW;2014;42;drama, action, scifi;drama;action;scifi;;;;;;;7,6;242221;224,641;7,9
ts21374;SHOW;2014;43;drama, thriller, crime;drama;thriller;crime;;;;;;;8,1;146712;59,834;7,9
ts14583;SHOW;2014;26;drama, comedy, animation;drama;comedy;animation;;;;;;;8,8;143584;92,62;8,6
ts20823;SHOW;2013;59;drama, comedy, crime;drama;comedy;crime;;;;;;;8,1;295591;72,825;7,7
ts35682;SHOW;2013;46;drama, crime, thriller;drama;crime;thriller;;;;;;;8,6;21747;29,782;8,1
ts2727;SHOW;2013;26;drama, comedy, european;drama;comedy;european;;;;;;;8,1;31976;9,748;7,5
ts35282;SHOW;2013;24;drama, romance, family;drama;romance;family;;;;;;;5,9;1928;21,631;7,2
tm469911;MOVIE;2013;240;drama, crime, european;drama;crime;european;;;;;;;;;0,933;7,5
ts32060;SHOW;2013;24;drama, family, comedy;drama;family;comedy;;;;;;;5,6;9507;37,963;7,9
tm71148;MOVIE;2013;112;drama, comedy, romance;drama;comedy;romance;;;;;;;6,4;28204;7,824;5,9
ts22445;SHOW;2013;59;drama, comedy, romance;drama;comedy;romance;;;;;;;7,5;10329;54,729;7,8
tm187390;MOVIE;2013;88;drama, history, documentation;drama;history;documentation;;;;;;;8,1;8949;5,613;7,8
tm155291;MOVIE;2014;133;drama, crime, romance;drama;crime;romance;;;;;;;7,6;28370;8,364;7,2
tm151927;MOVIE;2014;122;drama, sport, action;drama;sport;action;;;;;;;6,9;10656;3,899;7,1
tm160034;MOVIE;2014;133;drama, comedy, romance;drama;comedy;romance;;;;;;;6;12757;7,415;6,4
tm172027;MOVIE;2013;138;drama, history, romance;drama;history;romance;;;;;;;7,8;21882;5,001;7,3
tm159094;MOVIE;2014;161;drama, thriller, action;drama;thriller;action;;;;;;;6,5;1081;2,361;6,4
tm184511;MOVIE;2013;133;drama, romance, thriller;drama;romance;thriller;;;;;;;6,2;2565;3,296;5,6
tm157461;MOVIE;2014;134;drama, comedy, romance;drama;comedy;romance;;;;;;;7,5;33714;6,452;6,7
tm144541;MOVIE;2014;95;drama, thriller, european;drama;thriller;european;;;;;;;6,4;365;2,419;6,2
tm182580;MOVIE;2013;100;drama, comedy, family;drama;comedy;family;;;;;;;7,3;1128;2,143;6,5
tm171891;MOVIE;2013;150;drama, comedy, action;drama;comedy;action;;;;;;;1,7;8550;0,6;3,3
tm323262;MOVIE;2013;179;drama, action, romance;drama;action;romance;;;;;;;7,3;47;1,699;
tm146144;MOVIE;2014;121;drama, comedy, thriller;drama;comedy;thriller;;;;;;;5,5;2310;2,862;5,9
ts42069;SHOW;2016;56;drama, history, european;drama;history;european;;;;;;;8,7;190878;72,323;8,2
ts38199;SHOW;2015;44;drama, scifi, fantasy;drama;scifi;fantasy;;;;;;;7,6;49557;75,849;7,7
ts36631;SHOW;2015;52;drama, thriller, crime;drama;thriller;crime;;;;;;;8,8;404486;83,072;7,9
tm120609;MOVIE;2016;106;drama, comedy, music;drama;comedy;music;;;;;;;6,3;132821;10,97;5,9
ts53099;SHOW;2016;59;drama, crime, european;drama;crime;european;;;;;;;7,6;10371;15,878;7,6
tm137002;MOVIE;2015;159;drama, action, fantasy;drama;action;fantasy;;;;;;;8;117333;51,091;7,5
ts41289;SHOW;2016;25;drama, comedy, european;drama;comedy;european;;;;;;;8,1;5468;4,912;7,4
ts38511;SHOW;2016;32;drama, comedy, romance;drama;comedy;romance;;;;;;;7,7;41362;23,492;7,3
tm199700;MOVIE;2015;119;drama, romance, european;drama;romance;european;;;;;;;7,1;180805;19,604;7,6
ts36545;SHOW;2015;43;drama, thriller, crime;drama;thriller;crime;;;;;;;6,6;60305;33,415;6,5
ts35354;SHOW;2015;43;drama, thriller, scifi;drama;thriller;scifi;;;;;;;6,6;24479;60,53;6,6
tm134516;MOVIE;2016;103;drama, fantasy, action;drama;fantasy;action;;;;;;;6,1;19275;22,951;6,1
ts42655;SHOW;2016;45;drama, action, crime;drama;action;crime;;;;;;;7,6;5693;9,545;7,2
tm230551;MOVIE;2015;105;drama, action, history;drama;action;history;;;;;;;7;54128;33,711;7
ts38568;SHOW;2016;32;drama, romance, comedy;drama;romance;comedy;;;;;;;7,2;11264;13,564;6,9
tm233533;MOVIE;2016;88;drama, horror, crime;drama;horror;crime;;;;;;;5,7;10646;17,452;5,7
tm219276;MOVIE;2016;111;drama, romance, comedy;drama;romance;comedy;;;;;;;6,7;20111;8,44;6,8
tm135543;MOVIE;2015;122;drama, european, romance;drama;european;romance;;;;;;;5,3;20541;9,388;5,6
ts38230;SHOW;2015;51;drama, thriller, crime;drama;thriller;crime;;;;;;;7,4;2784;6,495;7,8
ts66540;SHOW;2016;23;drama, comedy, european;drama;comedy;european;;;;;;;7,3;880;1,537;6,8
tm290444;MOVIE;2016;136;drama, action, thriller;drama;action;thriller;;;;;;;6,6;7304;38,145;7,5
tm275800;MOVIE;2016;110;drama, romance, european;drama;romance;european;;;;;;;6,8;3844;18,073;7
ts53076;SHOW;2016;44;drama, action, crime;drama;action;crime;;;;;;;6,9;303;103,284;
tm218186;MOVIE;2015;110;drama, thriller, western;drama;thriller;western;;;;;;;7,9;38;8,075;5,8
tm201365;MOVIE;2015;156;drama, action, sport;drama;action;sport;;;;;;;6,4;12886;4,823;6,6
ts56748;SHOW;2016;22;drama, thriller, reality;drama;thriller;reality;;;;;;;7,3;2012;12,18;8
tm244513;MOVIE;2016;105;drama, crime, european;drama;crime;european;;;;;;;7,4;9739;9,524;7,8
tm211478;MOVIE;2015;139;drama, comedy, romance;drama;comedy;romance;;;;;;;7,4;26790;7,836;6,6
tm195870;MOVIE;2015;85;drama, comedy, thriller;drama;comedy;thriller;;;;;;;5,8;2965;7,823;5,9
